symbol,sweep_time,confirm_time,dir,fill_time,fill_price,stop,target_tp1,target_tp2,exit_time,exit_price,outcome,R,banked_r,is_asian_sweep,has_smt,preset,market
LKOH,2025-10-28 08:45:00,2025-10-28 10:05:00,SHORT,2025-10-28 11:11:00,5416.5,5468.1248,5287.4381,5281.3464,2025-10-28 12:04:00,5468.1248,INITIAL_STOP,-1.115,0.0,True,False,POSITIVE_PROVEN_KZ,moex
LKOH,2025-12-30 09:35:00,2025-12-30 10:20:00,SHORT,2025-12-30 10:26:00,5859.75,5883.7896,5799.6509,5796.8143,2025-12-30 12:59:00,5883.7896,INITIAL_STOP,-1.268,0.0,True,False,POSITIVE_PROVEN_KZ,moex
LKOH,2026-03-09 09:20:00,2026-03-09 09:55:00,LONG,2026-03-09 10:01:00,5751.5,5704.3728,5869.3181,5874.8791,2026-03-09 19:37:00,5704.3728,INITIAL_STOP,-1.134,0.0,True,False,POSITIVE_PROVEN_KZ,moex
LKOH,2026-04-13 08:00:00,2026-04-13 09:15:00,LONG,2026-04-13 09:24:00,5488.5,5467.2672,5541.5819,5544.0873,2026-04-13 10:09:00,5467.2672,INITIAL_STOP,-1.284,0.0,True,False,POSITIVE_PROVEN_KZ,moex
LKOH,2026-05-15 09:25:00,2026-05-15 10:30:00,SHORT,2026-05-15 11:10:00,5182.75,5205.7741,5125.1897,5122.4728,2026-05-15 13:19:00,5205.7741,INITIAL_STOP,-1.248,0.0,True,False,POSITIVE_PROVEN_KZ,moex
LKOH,2026-06-17 08:15:00,2026-06-17 08:35:00,SHORT,2026-06-17 09:59:00,4529.25,4561.7939,4447.8903,4444.0501,2026-06-17 12:51:00,4561.7939,INITIAL_STOP,-1.153,0.0,True,False,POSITIVE_PROVEN_KZ,moex
LKOH,2026-07-07 09:30:00,2026-07-07 09:45:00,SHORT,2026-07-07 10:00:00,4262.0,4296.393,4176.0175,4171.9591,2026-07-07 14:32:00,4296.393,INITIAL_STOP,-1.136,0.0,True,False,POSITIVE_PROVEN_KZ,moex
LKOH,2026-07-20 09:15:00,2026-07-20 10:30:00,SHORT,2026-07-20 10:49:00,4108.25,4153.6624,3994.7191,3989.3604,2026-07-20 12:52:00,4153.6624,INITIAL_STOP,-1.1,0.0,True,False,POSITIVE_PROVEN_KZ,moex
LKOH,2026-07-31 09:45:00,2026-07-31 10:25:00,SHORT,2026-07-31 10:50:00,4619.0,4640.4285,4565.4288,4562.9002,2026-07-31 11:20:00,4640.4285,INITIAL_STOP,-1.237,0.0,True,False,POSITIVE_PROVEN_KZ,moex
LKOH,2026-08-19 09:50:00,2026-08-19 10:05:00,LONG,2026-08-19 10:52:00,4236.75,4213.6449,4294.5128,4297.2392,2026-08-19 15:19:00,4297.2392,GRID_B_FULL_TP,2.357,2.559,True,False,POSITIVE_PROVEN_KZ,moex
LKOH,2026-08-21 09:15:00,2026-08-21 10:15:00,SHORT,2026-08-21 11:08:00,4222.0,4266.833,4109.9175,4104.6272,2026-08-23 00:24:00,4266.833,INITIAL_STOP,-1.104,0.0,True,False,POSITIVE_PROVEN_KZ,moex
LKOH,2026-08-28 09:50:00,2026-08-28 10:40:00,LONG,2026-08-28 10:52:00,4258.25,4230.1126,4328.5934,4331.9136,2026-08-28 12:13:00,4331.9136,GRID_B_FULL_TP,2.393,2.559,True,False,POSITIVE_PROVEN_KZ,moex
LKOH,2026-09-11 08:05:00,2026-09-11 09:15:00,LONG,2026-09-11 10:31:00,5262.25,5226.1066,5352.6084,5356.8734,2026-09-11 12:20:00,5226.1066,INITIAL_STOP,-1.16,0.0,True,False,POSITIVE_PROVEN_KZ,moex
ROSN,2025-10-13 08:15:00,2025-10-13 09:15:00,LONG,2025-10-13 09:33:00,404.8,401.9928,411.818,412.1492,2025-10-13 11:07:00,401.9928,INITIAL_STOP,-1.159,0.0,True,False,POSITIVE_PROVEN_KZ,moex
ROSN,2025-11-17 09:00:00,2025-11-17 10:15:00,SHORT,2025-11-17 10:53:00,383.275,384.5749,380.0252,379.8718,2025-11-17 14:58:00,379.8718,GRID_B_FULL_TP,2.235,2.559,True,False,POSITIVE_PROVEN_KZ,moex
ROSN,2026-05-04 09:25:00,2026-05-04 09:55:00,LONG,2026-05-04 10:00:00,421.975,419.717,427.6199,427.8863,2026-05-04 13:34:00,419.717,INITIAL_STOP,-1.206,0.0,True,False,POSITIVE_PROVEN_KZ,moex
ROSN,2026-05-19 09:55:00,2026-05-19 10:25:00,LONG,2026-05-19 10:32:00,409.875,408.3852,413.5995,413.7753,2026-05-20 06:57:00,408.3852,INITIAL_STOP,-1.303,0.0,True,False,POSITIVE_PROVEN_KZ,moex
ROSN,2026-06-23 08:05:00,2026-06-23 08:30:00,SHORT,2026-06-23 08:38:00,305.05,308.2076,297.1561,296.7835,2026-06-23 09:20:00,308.2076,INITIAL_STOP,-1.106,0.0,True,False,POSITIVE_PROVEN_KZ,moex
YDEX,2025-09-19 09:05:00,2025-09-19 09:40:00,SHORT,2025-09-19 09:58:00,4123.75,4144.6856,4071.4109,4068.9405,2025-09-19 11:59:00,4144.6856,INITIAL_STOP,-1.217,0.0,True,False,POSITIVE_PROVEN_KZ,moex
